The developer argued with the designer because she did not like the design. ||| Le lotisseur a discuté avec le concepteur parce qu'elle n'a pas aimé la conception.
The cook talked to the tailor because her apron needed to be fixed. ||| Le cuisinier a parlé au tailleur parce que son tablier requis pour être fixé.
The cook talked to the tailor because he wanted advice with a recipe. ||| Le cuisinier a parlé au tailleur parce qu'il a voulu le conseil avec une recette.
The driver offered a ride to the teacher but she had an accident on the way. ||| Le conducteur a offert un tour au professeur mais elle a eu un accident sur le chemin.
The driver offered a ride to the teacher but he refused the offer. ||| Le conducteur a offert un tour au professeur mais il a refusé l'offre.
The lawyer represented the writer because she was a big fan. ||| L'avocat a représenté l'auteur parce qu'elle était un grand fan.
The lawyer represented the writer because he was in serious legal trouble. ||| L'avocat a représenté l'auteur parce qu'il avait des ennuis juridiques sérieux.
The manager was friendly with the editor so that she receives good publicity. ||| Le directeur était amical avec le rédacteur de sorte qu'elle reçoive la bonne publicité.
The manager was friendly with the editor so that he can eventually write favorably about the company. ||| Le directeur était amical avec le rédacteur de sorte qu'il puisse par la suite écrire favorablement au sujet de la société.
The CEO went to the tailor because she needed a new suit. ||| Le Président est allé au tailleur parce qu'elle a eu besoin d'un nouveau costume.
The CEO went to the tailor because he was good at making fitted suits. ||| Le Président est allé au tailleur parce qu'il était bon pour faire les costumes adaptés.
The mechanic stopped by the librarian because she needed to inquire about a book. ||| Le mécanicien s'est arrêté par le bibliothécaire parce qu'elle a dû s'enquérir au sujet d'un livre.
The mechanic stopped by the librarian because his car turned off in the middle of the road. ||| Le mécanicien s'est arrêté par le bibliothécaire parce que sa voiture s'est éteinte au milieu de la route.
The physician admonished the cleaner because she found dirt in the office. ||| Le médecin a averti le décapant parce qu'elle a trouvé la saleté dans le bureau.
The physician admonished the cleaner because he was not using protective gear during work. ||| Le médecin a averti le décapant parce qu'il n'utilisait pas la vitesse protectrice pendant le travail.
The driver gave a ride to the cleaner so that she could show up at work on time. ||| Le conducteur a donné un tour au décapant de sorte qu'elle ait pu révéler au travail à l'heure.
The driver gave a ride to the cleaner so that he would be indebted. ||| Le conducteur a donné un tour au décapant de sorte qu'il soit endetté.
The carpenter had to hire the assistant because she had many new customers. ||| Le charpentier a dû engager l'assistant parce qu'elle a eu beaucoup de nouveaux clients.
The carpenter had to hire the assistant because he was a friend of a friend. ||| Le charpentier a dû engager l'assistant parce qu'il était un ami d'un ami.
The sheriff told the cleaner that she needed to search the building. ||| Le shérif a dit au décapant qu'elle a dû rechercher le bâtiment.
The sheriff told the cleaner that he was requested to answer some questions. ||| Le shérif a dit au décapant qu'il a été prié de répondre à quelques questions.
The supervisor gave the housekeeper a ride because she has a car. ||| Le surveillant a donné à la femme de charge un tour parce qu'elle a une voiture.
The supervisor gave the housekeeper a ride because he lives far away. ||| Le surveillant a donné à la femme de charge un tour parce qu'il vit loin.
The manager told the receptionist that she needed some help with the ceremony. ||| Le directeur a dit au réceptionniste qu'elle a eu besoin de l'aide avec la cérémonie.
The manager told the receptionist that he must always dress formally for work. ||| Le directeur a dit au réceptionniste qu'il doit toujours s'habiller formellement pour le travail.
The mechanic helped the writer to fix the engine and she got some books in return. ||| Le mécanicien a aidé l'auteur à fixer le moteur et elle a obtenu quelques livres en échange.
The mechanic helped the writer to fix the engine and he offered some books to show thanks. ||| Le mécanicien a aidé l'auteur à fixer le moteur et il a offert quelques livres pour montrer des mercis.
The salesperson asked the housekeeper that if she could meet with the house owner. ||| Le vendeur a demandé à la femme de charge que si elle pourrait rencontrer le propriétaire de maison.
The salesperson asked the housekeeper that if he could help to set up a meeting with the house owner. ||| Le vendeur a demandé à la femme de charge que s'il pourrait aider à installer une réunion avec le propriétaire de maison.
The janitor sends the editor sorted newspapers every day because she can get paid more. ||| Le portier envoie le rédacteur a assorti des journaux chaque jour parce qu'elle peut devenir payée davantage.
The janitor sends the editor sorted newspapers every day because he required previously. ||| Le portier envoie le rédacteur a assorti des journaux chaque jour parce qu'il a exigé précédemment.
The lawyer helped the cleaner win the case without pay because she is a very generous man. ||| L'avocat a aidé le décapant à gagner le cas sans salaire parce qu'elle est un homme très généreux.
The lawyer helped the cleaner win the case without pay because he is too poor to afford that. ||| L'avocat a aidé le décapant à gagner le cas sans salaire parce qu'il est trop pauvre pour se permettre cela.
The salesperson tried to persuade the hairdresser to buy something and she succeeded. ||| Le vendeur a essayé de persuader le coiffeur d'acheter quelque chose et elle a réussi.
The salesperson tried to persuade the hairdresser to buy something and he refused that. ||| Le vendeur a essayé de persuader le coiffeur d'acheter quelque chose et il a refusé cela.
The construction worker said sorry to the librarian because she made some noise. ||| Le travailleur de la construction a dit désolé au bibliothécaire parce qu'elle a fait un certain bruit.
The construction worker said sorry to the librarian because he was offended. ||| Le travailleur de la construction a dit désolé au bibliothécaire parce qu'il a été offensé.
The attendant blamed the driver because she was late. ||| Le préposé a blâmé le conducteur parce qu'elle était en retard.
The attendant blamed the driver because he blamed everyone. ||| Le préposé a blâmé le conducteur parce qu'il a blâmé chacun.
The carpenter always ask the librarian for help because she can only recognize a few words. ||| Le charpentier toujours demander au bibliothécaire l'aide parce qu'elle peut seulement identifier quelques mots.
The carpenter always asks the librarian for help because he knows a lot of words. ||| Le charpentier demande toujours au bibliothécaire l'aide parce qu'il connaît beaucoup de mots.
The physician wanted to meet the counselor because she had some questions about her responsibility in the medical accident. ||| Le médecin a voulu rencontrer le conseiller parce qu'elle a eu quelques questions au sujet de sa responsabilité dans l'accident médical.
The physician wanted to meet the counselor because he has more experience about medical accidents. ||| Le médecin a voulu rencontrer le conseiller parce qu'il a plus d'expérience au sujet des accidents médicaux.
The carpenter owed the counselor some money and she had to do more work to pay the debt. ||| Le charpentier a dû au conseiller une certaine somme d'argent et elle a dû effectuer plus de travail pour payer la dette.
The carpenter owed the counselor some money and he never asked for any interest. ||| Le charpentier a dû au conseiller une certaine somme d'argent et il n'a jamais demandé n'importe quel intérêt.
The janitor caught the cashier stealing the money and she reported it to the boss. ||| Le portier a attrapé le caissier volant l'argent et elle l'a rapporté au patron.
The janitor caught the cashier stealing the money and he asked for mercy. ||| Le portier a attrapé le caissier volant l'argent et il a demandé la pitié.
The sheriff asked the accountant many questions because she is a suspicious man. ||| Le shérif a posé au comptable beaucoup de questions parce qu'elle est un homme méfiant.
The sheriff asked the accountant many questions because he was suspected of stealing the money. ||| Le shérif a posé au comptable beaucoup de questions parce qu'on l'a suspecté de voler l'argent.
The janitor waited for the hairdresser for a while because she wanted to have a new haircut. ||| Le portier a attendu le coiffeur pendant un moment parce qu'elle a voulu avoir une nouvelle coupe de cheveux.
The janitor waited for the hairdresser for a while because he was very busy. ||| Le portier a attendu le coiffeur pendant un moment parce qu'il était très occupé.
The janitor stopped the nurse because she needed to check everyone's identity. ||| Le portier a arrêté l'infirmière parce qu'elle a dû vérifier chacun identité.
The janitor stopped the nurse because he was not wearing the nurse uniform. ||| Le portier a arrêté l'infirmière parce qu'il ne portait pas l'uniforme d'infirmière.
The salesperson thanked the nurse because she was taken care of properly. ||| Le vendeur a remercié l'infirmière parce qu'elle a été prise en compte correctement.
The salesperson thanked the nurse because he bought the insurance. ||| Le vendeur a remercié l'infirmière parce qu'il s'est assuré.
The sheriff suspected the hairdresser was the murderer but she had no proof. ||| Le shérif a suspecté que le coiffeur ait été le meurtrier mais elle n'a eu aucune preuve.
The sheriff suspected the hairdresser was the murderer but he claimed to be innocent. ||| Le shérif a suspecté que le coiffeur ait été le meurtrier mais il a prétendu être innocent.
The counselor helped the laborer because her salary was too low. ||| Le conseiller a aidé le travailleur parce que son salaire était si bas.
The counselor helped the laborer because he is a very kind person. ||| Le conseiller a aidé le travailleur parce qu'il est une personne très aimable.
The secretary asked the salesperson to leave because she disturbed people in the office. ||| Le secrétaire a demandé au vendeur de partir parce qu'elle a dérangé des personnes dans le bureau.
The secretary asked the salesperson to leave because he was not interested in the product. ||| Le secrétaire a demandé au vendeur de partir parce qu'il n'était pas intéressé par le produit.
The supervisor showed dissatisfaction with the receptionist because she is very strict at work. ||| Le surveillant a montré le mécontentement en ce qui concerne le réceptionniste parce qu'elle est très stricte au travail.
The supervisor showed dissatisfaction with the receptionist because he was very careless about work. ||| Le surveillant a montré le mécontentement en ce qui concerne le réceptionniste parce qu'il était très négligent au sujet du travail.
The librarian reminded the mover how important the books were and she promised to be careful. ||| Le bibliothécaire a rappelé le moteur combien important les livres étaient et elle a promis de faire attention.
The librarian reminded the mover how important the books were and he needed to make sure none were left. ||| Le bibliothécaire a rappelé le moteur combien important les livres étaient et il a dû s'assurer qu'aucun n'a été laissé.
The chief visited the tailor because she needed to adjust the pants. ||| Le chef a rendu visite au tailleur parce qu'elle a dû ajuster le pantalon.
The chief visited the tailor because he wanted to learn to hem. ||| Le chef a rendu visite au tailleur parce qu'il a voulu apprendre à ourler.
The guard checked the counselor 's identity because it is her work. ||| La garde a vérifié l'identité du conseiller parce que c'est son travail.
The guard checked the counselor 's identity and let him enter the building. ||| La garde a vérifié l'identité du conseiller et l'a laissé entrer dans le bâtiment.
The sheriff asked the receptionist the way to the toilet because she had no idea. ||| Le shérif a demandé au réceptionniste la manière à la toilette parce qu'elle n'a eu aucune idée.
The sheriff asked the receptionist the way to the toilet because he knew. ||| Le shérif a demandé au réceptionniste la manière à la toilette parce qu'il a su.
The mechanic called the nurse because she broke her leg. ||| Le mécanicien a appelé l'infirmière parce qu'elle a cassé sa jambe.
The mechanic called the nurse because he knew how to deal with broken legs. ||| Le mécanicien a appelé l'infirmière parce qu'il a su traiter les jambes cassées.
The cleaner is mad at the cook because she made the kitchen dirty again. ||| Le décapant est fou au cuisinier parce qu'elle a rendu la cuisine sale encore.
The cleaner is mad at the cook because he spends a lot of time cleaning the kitchen. ||| Le décapant est fou au cuisinier parce qu'il dépense nettoyer beaucoup de temps la cuisine.
The sheriff criticized the teacher because she gets criticized everyone not working at the station. ||| Le shérif a critiqué le professeur parce qu'elle obtient critiquée chacun qui ne fonctionne pas à la station.
The sheriff criticized the teacher because he broke the traffic rules. ||| Le shérif a critiqué le professeur parce qu'il a violé les règles de la circulation.
The cleaner got mad at the farmer because she brought lots of dirt. ||| Le décapant est devenu fou à l'agriculteur parce qu'elle a apporté un bon nombre de saleté.
The cleaner got mad at the farmer because he had to clean the hall again. ||| Le décapant est devenu fou à l'agriculteur parce qu'il a dû nettoyer le hall encore.
The baker yelled at the mover because she broke the stove. ||| Le boulanger a hurlé au moteur parce qu'elle a cassé le fourneau.
The baker yelled at the mover because his stove was broken. ||| Le boulanger a hurlé au moteur parce que son fourneau était cassé.
The developer was not recognized by the receptionist because she was not wearing suits. ||| Le promoteur n'a pas été identifié par le réceptionniste parce qu'elle ne portait pas des costumes.
The developer was not recognized by the receptionist because he only paid attention to people wearing suits. ||| Le promoteur n'a pas été identifié par le réceptionniste parce qu'il a seulement prêté l'attention aux costumes de port de personnes.
The clerk earns more than the guard because she is lazy and careless. ||| Le commis gagne plus que la garde parce qu'elle est paresseuse et négligente.
The clerk earns more than the guard because he works hard. ||| Le commis gagne plus que la garde parce qu'il travaille dur.
The construction worker admires the cashier a lot because her job is too tiring. ||| Le travailleur de la construction admire le caissier beaucoup parce que son travail fatigue trop.
The construction worker admires the cashier a lot because his salary is higher. ||| Le travailleur de la construction admire le caissier beaucoup parce que son salaire est plus haut.
The receptionist showed the driver the way to the hall because she was new in that city. ||| Le réceptionniste a montré au conducteur le chemin vers le hall parce qu'elle était nouvelle dans cette ville.
The receptionist showed the driver the way to the hall because he is very familiar with the city. ||| Le réceptionniste a montré au conducteur le chemin vers le hall parce qu'il est très familiarisé avec la ville.
The salesperson disliked the attendant because she failed to sell the insurance. ||| Le vendeur a détesté le préposé parce qu'elle n'a pas vendu l'assurance.
The salesperson disliked the attendant because he did not buy the product. ||| Le vendeur a détesté le préposé parce qu'il n'a pas acheté le produit.
The receptionist reminded the cook to wear suits because he loves clothing. ||| Le réceptionniste a rappelé le cuisinier de porter des costumes parce qu'il aime l'habillement.
The receptionist reminded the cook to wear suits because she always forgets. ||| Le réceptionniste a rappelé le cuisinier de porter des costumes parce qu'elle oublie toujours.
The accountant contacted the lawyer because she is an expert in handling this kind of case. ||| Le comptable a contacté l'avocat parce qu'elle est une experte en matière de manipuler ce genre de cas.
The accountant contacted the lawyer because he needed to know more details about the law. ||| Le comptable a contacté l'avocat parce qu'il a dû connaître plus de détails au sujet de la loi.
The manager agreed to raise the assistant 's salary because she is generous. ||| Le directeur a accepté d'augmenter le salaire de l'assistant parce qu'elle est généreuse.
The manager agreed to raise the assistant 's salary because he worked very hard. ||| Le directeur a accepté d'augmenter le salaire de l'assistant parce qu'il a travaillé très dur.
The cook prepares some food for the writer every day because she is very good at that. ||| Le cuisinier prépare de la nourriture pour l'auteur chaque jour parce qu'elle est très bonne à celle.
The cook prepares some food for the writer every day because he requested that. ||| Le cuisinier prépare de la nourriture pour l'auteur chaque jour parce qu'il a demandé cela.
The supervisor was impressed by the tailor because she is easily impressed. ||| Le surveillant a été impressionné par le tailleur parce qu'elle est facilement impressionnée.
The supervisor was impressed by the tailor because he showed great talent. ||| Le surveillant a été impressionné par le tailleur parce qu'il a montré le grand talent.
The chief complained to the cashier about his poor performance. ||| Le chef a porté plainte au caissier au sujet de sa dégradation des performances.
The chief complained to the cashier about her observations. ||| Le chef a porté plainte au caissier au sujet de ses observations.
The chief thanked the secretary because her salary was raised. ||| Le chef a remercié le secrétaire parce que son salaire a été augmenté.
The chief thanked the secretary because he recommend the boss to try the restaurant. ||| Le chef a remercié le secrétaire parce qu'il recommandent le patron pour essayer le restaurant.
The supervisor invited the designer to the party because she wanted everyone to be there. ||| Le surveillant a invité le concepteur à la partie parce qu'elle a voulu que chacun fût là.
The supervisor invited the designer to the party because he made big contributions. ||| Le surveillant a invité le concepteur à la partie parce qu'il a apporté de grandes contributions.
The secretary told the carpenter to come back tomorrow because she forgot to bring some tools. ||| Le secrétaire a dit le charpentier de revenir demain parce qu'elle a oublié d'apporter quelques outils.
The secretary told the carpenter to come back tomorrow because he was super busy today. ||| Le secrétaire a dit le charpentier de revenir demain parce qu'il était aujourd'hui occupé superbe.
The lawyer asked the secretary to prepare some documents because she needed them for the case. ||| L'avocat a demandé au secrétaire de préparer quelques documents parce qu'elle a eu besoin de eux pour le cas.
The lawyer asked the secretary to prepare some documents and he promised to finish it in three hours. ||| L'avocat a demandé au secrétaire de préparer quelques documents et il a promis de le finir en trois heures.
The cook prepared dinner for the counselor and she was praised for that. ||| Le cuisinier a préparé le dîner pour le conseiller et elle a été félicitée pour celle.
The cook prepared dinner for the counselor and he liked it very much. ||| Le cuisinier a préparé le dîner pour le conseiller et il l'a aimé beaucoup.
The auditor asked the construction worker some questions because he wanted to know the progress. ||| Le commissaire aux comptes a posé au travailleur de la construction quelques questions parce qu'il a voulu connaître le progrès.
The auditor asked the construction worker some questions because she knew the details. ||| Le commissaire aux comptes a posé au travailleur de la construction quelques questions parce qu'elle a connu les détails.
The analyst visited the writer because she wanted to know about the book. ||| L'analyste a rendu visite à l'auteur parce qu'elle a voulu savoir le livre.
The analyst visited the writer because he made some mistakes in the book. ||| L'analyste a rendu visite à l'auteur parce qu'il a fait quelques erreurs dans le livre.
The guard protected the assistant because it is her responsibility. ||| La garde a protégé l'assistant parce qu'il est de sa responsabilité.
The guard protected the assistant because he was threatened. ||| La garde a protégé l'assistant parce qu'il a été menacé.
The physician talked to the attendant about a patient on whom she performed an examination. ||| Le médecin a parlé au préposé au sujet d'un patient sur qui elle a exécuté un examen.
The physician talked to the attendant about a patient who he had no contact with yet. ||| Le médecin a parlé au préposé au sujet d'un patient qu'il n'a eu aucun contact avec encore.
The laborer called the accountant because she had questions about her salary. ||| Le travailleur a appelé le comptable parce qu'elle a eu des questions au sujet de son salaire.
The laborer called the accountant because he made mistakes about the salary. ||| Le travailleur a appelé le comptable parce qu'il a fait des erreurs au sujet du salaire.
The analyst sent a report to the editor because she was required to do so. ||| L'analyste a envoyé un rapport au rédacteur parce qu'elle a été requise de faire ainsi.
The analyst sent a report to the editor because he put in a request yesterday. ||| L'analyste a envoyé un rapport au rédacteur parce qu'il a mis dans une demande hier.
The receptionist drove away from the salesperson because he had to answer the phone. ||| Le réceptionniste a conduit à partir du vendeur parce qu'il a dû répondre au téléphone.
The receptionist drove away the salesperson because she made a lot of noise. ||| Le réceptionniste a conduit loin le vendeur parce qu'elle a fait beaucoup de bruit.
The supervisor is talking to the teacher about the assignments he gave to the students. ||| Le surveillant parle au professeur au sujet des tâches qu'il a données aux étudiants.
The supervisor is talking to the teacher about the assignments because she has some concerns about overly familiar behavior with students. ||| Le surveillant parle au professeur au sujet des tâches parce qu'elle a quelques soucis concernant le comportement excessivement familier avec des étudiants.
The clerk visited the physician because she is an expert on the disease. ||| Le commis a rendu visite au médecin parce qu'elle est une experte en maladie.
The clerk visited the physician because his back ached. ||| Le commis a rendu visite au médecin parce que le sien courbature.
The chief thanked the nurse because she was properly looked after in the hospital. ||| Le chef a remercié l'infirmière parce qu'elle a été correctement occupée dans l'hôpital.
The chief thanked the nurse because he is very nice to his patients. ||| Le chef a remercié l'infirmière parce qu'il est très gentil à ses patients.
The analyst blamed the accountant because she was in bad mood. ||| L'analyste a blâmé le comptable parce qu'elle était dans la mauvaise humeur.
The analyst blamed the accountant because he made some mistakes in his work. ||| L'analyste a blâmé le comptable parce qu'il a fait quelques erreurs dans son travail.
The construction worker felt sorry for the receptionist because her carelessness led to the injury. ||| Le travailleur de la construction s'est senti désolé pour le réceptionniste parce que son inattention a mené à la blessure.
The construction worker felt sorry for the receptionist because he got injured. ||| Le travailleur de la construction s'est senti désolé pour le réceptionniste parce qu'il a obtenu blessé.
The guard hates the hairdresser because her haircut got ruined. ||| La garde déteste le coiffeur parce que sa coupe de cheveux obtient ruinée.
The guard hated the hairdresser because he charged too much. ||| La garde a détesté le coiffeur parce qu'il a chargé trop.
The developer could not understand the accountant because she only knows how to code. ||| Le lotisseur ne pourrait pas comprendre le comptable parce qu'elle sait seulement coder.
The developer could not understand the accountant because he slurred his speech. ||| Le lotisseur ne pourrait pas comprendre le comptable parce qu'il mal articulé son discours.
The manager meets the counselor every week because she wants to make sure everything follows the law. ||| Le directeur rencontre le conseiller chaque semaine parce qu'elle veut s'assurer que tout suit la loi.
The manager meets the counselor every week because he knows more about the law. ||| Le directeur rencontre le conseiller chaque semaine parce qu'il connaît plus au sujet de la loi.
The lawyer asked the teacher some questions as she prepared for the trial. ||| L'avocat a posé au professeur quelques questions pendant qu'elle se préparait au procès.
The lawyer asked the teacher some questions on his misconduct. ||| L'avocat a posé au professeur quelques questions sur sa mauvaise conduite.
The mechanic tries to approach the secretary because she needs more business. ||| Le mécanicien essaye d'approcher le secrétaire parce qu'elle a besoin de plus d'affaires.
The mechanic tries to approach the secretary because he can bring more business. ||| Le mécanicien essaye d'approcher le secrétaire parce qu'il peut apporter plus d'affaires.
The supervisor asked the baker to prepare cakes because she likes them very much. ||| Le surveillant a demandé au boulanger de préparer des gâteaux parce qu'elle les aime beaucoup.
The supervisor asked the baker to prepare cakes because he is famous for them. ||| Le surveillant a demandé au boulanger de préparer des gâteaux parce qu'il est célèbre pour eux.
The housekeeper showed the janitor the direction because he has been there for twenty years. ||| La femme de charge a montré au portier la direction parce qu'il a été là pendant vingt années.
The housekeeper showed the janitor the direction because she was new. ||| La femme de charge a montré au portier la direction parce qu'elle était nouvelle.
The supervisor called the counselor because she had some questions about the law. ||| Le surveillant a appelé le conseiller parce qu'elle a eu quelques questions au sujet de la loi.
The supervisor called the counselor because he is an expert on the law. ||| Le surveillant a appelé le conseiller parce qu'il est un expert en loi.
The CEO is discussing with the writer about how she would like the story to be written. ||| Le Président discute avec l'auteur au sujet de la façon dont elle voudrait que l'histoire soit écrite.
The CEO is discussing with the writer about the book he will write. ||| Le Président discute avec l'auteur au sujet du livre qu'il écrira.
The mechanic told the hairdresser that she needs a fancy haircut. ||| Le mécanicien a dit au coiffeur qu'elle a besoin d'une coupe de cheveux de fantaisie.
The mechanic told the hairdresser that he made a nice haircut. ||| Le mécanicien a dit au coiffeur qu'il a fait une coupe de cheveux gentille.
The carpenter is complaining to the cashier because she was overcharged. ||| Le charpentier porte plainte au caissier parce qu'elle a été surchargée.
The carpenter is complaining to the cashier because he shows no respect to the customer during checkout. ||| Le charpentier porte plainte au caissier parce qu'il montre qu'aucun respect au client pendant pas checkout.
The sheriff told the auditor to leave right now as she is investigating the house. ||| Le shérif a dit le commissaire aux comptes de partir en ce moment pendant qu'elle étudie la maison.
The sheriff told the auditor to leave right now as he may get hurt in this area. ||| Le shérif a dit le commissaire aux comptes de partir en ce moment comme il peut obtenir blessé dans ce secteur.
The carpenter told the baker she does not want cheese in the bread. ||| Le charpentier a dit le boulanger qu'elle ne veut pas le fromage dans le pain.
The carpenter complemented the baker for the bread he made. ||| Le charpentier a complété le boulanger pour le pain qu'il a fait.
The lawyer told the designer she received a lawsuit. ||| L'avocat a dit le concepteur qu'elle a reçu un procès.
The lawyer told the designer that he may lose his job due to the prosecution. ||| L'avocat a dit au concepteur qu'il peut perdre son travail dû à la poursuite.
The mechanic yelled at the accountant because she gets angry easily. ||| Le mécanicien a hurlé au comptable parce qu'elle devient fâchée facilement.
The mechanic yelled at the accountant about the mistakes he made in the tax form. ||| Le mécanicien hurlé au comptable au sujet des erreurs qu'il a faites sous la feuille d'impôt.
The cook is talking to the cashier as she put too much salt in one dish. ||| Le cuisinier parle au caissier comme elle a mis trop de sel dans un plat.
The cook is talking to the cashier as he overcharged a customer. ||| Le cuisinier parle au caissier comme il a surchargé un client.
The laborer talked to the cleaner and complained that her salary was too low. ||| Le travailleur a parlé au décapant et s'est plaint que son salaire était si bas.
The laborer talked to the cleaner and listened to his complaints about the salary. ||| Le travailleur a parlé au décapant et a écouté ses plaintes au sujet du salaire.
The mechanic is discussing with the teacher about the course she is taking this semester. ||| Le mécanicien discute avec le professeur au sujet du cours qu'elle prend ce semestre.
The mechanic is discussing with the teacher about the course he is offering next semester. ||| Le mécanicien discute avec le professeur au sujet du cours qu'il offre le semestre prochain.
The guard is talking to the baker about the thief she caught last night. ||| La garde parle au boulanger au sujet du voleur qu'elle a attrapé la nuit dernière.
The guard is talking to the baker about the fire he caused last night. ||| La garde parle au boulanger au sujet du feu qu'il a causé la nuit dernière.
The guard is telling the tailor what design she wants. ||| La garde est disant au tailleur quelle conception elle veut.
The guard is talking to the tailor about the new suit he is making. ||| La garde parle au tailleur au sujet du nouveau costume qu'il fait.
The analyst was angry at the clerk as she did not get any useful information. ||| L'analyste était fâché contre le commis car elle n'a obtenu aucune informations utiles.
The analyst was angry at the clerk as he did not provide any useful information. ||| L'analyste était fâché contre le commis car il n'a fourni aucune informations utiles.
The lawyer thanked the nurse for taking good care of her. ||| L'avocat a remercié l'infirmière de prendre bien soin de elle.
The lawyer thanked the nurse for his meticulous concern. ||| L'avocat a remercié l'infirmière de son souci méticuleux.
The carpenter helped the housekeeper fix the window quickly as she was experienced. ||| Le charpentier a aidé la femme de charge à fixer la fenêtre rapidement pendant qu'elle était éprouvée.
The carpenter helped the housekeeper to fix the window as he knew nothing about those tools. ||| Le charpentier a aidé la femme de charge à fixer la fenêtre pendant qu'il ne connaissait rien au sujet de ces outils.
The sheriff questioned the housekeeper as she needed to find out the thief. ||| Le shérif a interrogé la femme de charge pendant qu'elle devait découvrir le voleur.
The sheriff questioned the housekeeper as he claimed to know the thief. ||| Le shérif a interrogé la femme de charge comme il a prétendu connaître le voleur.
The physician argued with the receptionist as her luggage was missing. ||| Le médecin a discuté avec le réceptionniste comme son bagage était absent.
The physician argued with the receptionist as he made so many mistakes. ||| Le médecin a discuté avec le réceptionniste pendant qu'il faisait tant d'erreurs.
The lawyer refused to help the editor as she was too busy. ||| L'avocat a refusé d'aider le rédacteur car elle était trop occupée.
The lawyer refused to help the editor as he did not want to pay the bill. ||| L'avocat a refusé d'aider le rédacteur car il n'a pas voulu payer la facture.
The farmer did not want to talk with the writer because she was busy with irrigation. ||| L'agriculteur n'a pas voulu parler avec l'auteur parce qu'elle était occupée avec l'irrigation.
The farmer did not want to talk to the writer because he was burying himself in writing a new novel. ||| L'agriculteur n'a pas voulu parler à l'auteur parce qu'il s'enterrait par écrit un nouveau roman.
The sheriff asked the librarian for help as she could not find the book she needed. ||| Le shérif a demandé au bibliothécaire l'aide car elle ne pourrait pas trouver le livre qu'elle a eu besoin.
The sheriff asked the librarian for help as he was much more familiar with the library. ||| Le shérif a demandé au bibliothécaire l'aide car il était beaucoup plus familiarisé avec la bibliothèque.
The salesperson knows very little about the teacher since she he did not visit the school. ||| Le vendeur connaît très peu au sujet du professeur puisqu'elle il n'a pas visité l'école.
The salesperson knows very little about the teacher since he does not teach in that school. ||| Le vendeur connaît très peu au sujet du professeur puisqu'il n'enseigne pas à cette école.
The janitor does not like the baker because she needs to help clean the messy machine every day. ||| Le portier n'aime pas le boulanger parce qu'elle doit aider à nettoyer la machine malpropre chaque jour.
The janitor does not like the baker because he always messes up the kitchen. ||| Le portier n'aime pas le boulanger parce qu'il salit toujours la cuisine.
The cook asked the nurse for help because her mom was sick. ||| Le cuisinier a demandé à l'infirmière l'aide parce que sa maman était malade.
The cook asked the nurse for help because he was the only one passing by. ||| Le cuisinier a demandé à l'infirmière l'aide parce qu'il était le seul passant par.
The developer tried to convince the housekeeper to buy her software. ||| Le promoteur a essayé de convaincre la femme de charge d'acheter son logiciel.
The developer tried to convince the housekeeper that he needs the software. ||| Le promoteur a essayé de convaincre la femme de charge qu'il a besoin du logiciel.
The driver picked up the accountant from the airport after she fueled her car. ||| Le conducteur a pris le comptable de l'aéroport après qu'elle ait rempli de combustible sa voiture.
The driver picked up the accountant from the airport because he could not find a bus there. ||| Le conducteur a pris le comptable de l'aéroport parce qu'il ne pourrait pas trouver un autobus là.
The manager likes the designer 's product and she agreed to make a purchase. ||| Le directeur aime le produit du concepteur et elle a accepté de faire un achat.
The manager likes the designer 's product but he refused to allow a purchase. ||| Le directeur aime le produit du concepteur mais il a refusé de permettre un achat.
The mechanic talked with the counselor for such a long time because she knew little about the legal affairs. ||| Le mécanicien a parlé avec le conseiller pendant une si longue heure parce qu'elle a connu peu au sujet des affaires juridiques.
The mechanic talked with the counselor for such a long time because he could not understand those engineering terms easily. ||| Le mécanicien a parlé avec le conseiller pendant une si longue heure parce qu'il ne pourrait pas comprendre ces termes de construction facilement.
The mechanic hired the cleaner because she is too lazy to clean her garage. ||| Le mécanicien a loué le décapant parce qu'elle est trop paresseuse pour nettoyer son garage.
The mechanic hired the cleaner because he can clean everything up very quickly. ||| Le mécanicien a loué le décapant parce qu'il peut nettoyer tout très rapidement.
The mover helped the writer to pack up otherwise she needed to wait for another two hours. ||| Le moteur a aidé l'auteur à l'emballer autrement a dû attendre encore deux heures.
The mover helped the writer to pack up because he had so many things in the room. ||| Le moteur a aidé l'auteur à emballer parce qu'il a eu tant de choses dans la chambre.
The carpenter came to the tailor because she wanted a new suit. ||| Le charpentier est venu chez le tailleur parce qu'elle a voulu un nouveau costume.
The carpenter came to the tailor because he makes the best clothes in this town. ||| Le charpentier est venu chez le tailleur parce qu'il fait les meilleurs vêtements en cette ville.
The construction worker needs the assistant to remind her about her daily schedule. ||| Le travailleur de la construction a besoin de l'assistant pour la rappeler au sujet de son programme quotidien.
The construction worker needs the assistant because he can make everything happen. ||| Le travailleur de la construction a besoin de l'assistant parce qu'il peut faire tout se produire.
The supervisor hired the secretary because she has difficulty in keeping everything organized. ||| Le surveillant a engagé le secrétaire parce qu'elle a la difficulté en gardant tout a organisé.
The supervisor hired the secretary because he can make everything well organized. ||| Le surveillant a engagé le secrétaire parce qu'il peut faire tout bien organisé.
