The developer argued with the designer because she did not like the design. ||| Le développeur a discuté avec le concepteur parce qu'elle n'a pas aimé la conception.
The guard asked the librarian to leave because it was late and she will be leaving soon. ||| Le gardien a demandé au bibliothécaire de partir parce qu'il était tard et elle partira bientôt.
The guard asked the librarian to leave because it was late and he looked really tired. ||| Le gardien a demandé au bibliothécaire de partir parce qu'il était en retard et il avait l'air vraiment fatigué.
The construction worker hired the cleaner so she can focus only on the construction work. ||| Le travailleur de la construction a embauché le nettoyeur pour qu'elle puisse se concentrer uniquement sur les travaux de construction.
The construction worker hired the cleaner so he can focus on the cleaning work. ||| Le travailleur de la construction a embauché le nettoyeur pour qu'il puisse se concentrer sur le travail de nettoyage.
The driver gave a free ride to the secretary because she wanted to repay a favor. ||| Le chauffeur a donné un tour gratuit à la Secrétaire parce qu'elle voulait rembourser une faveur.
The driver gave a free ride to the secretary because he was an old friend. ||| Le chauffeur a donné un tour gratuit à la Secrétaire parce qu'il était un vieil ami.
The supervisor asked the assistant to get her schedule for tomorrow. ||| Le superviseur a demandé à l'Assistante d'obtenir son emploi du temps pour demain.
The supervisor asked the assistant to get his agreement. ||| Le superviseur a demandé à l'Assistante d'obtenir son accord.
The driver would not give the paperwork to the auditor because she was afraid. ||| Le chauffeur ne donnerait pas la paperasse à l'auditeur parce qu'elle avait peur.
The driver would not give the paperwork to the auditor because he did not present an authorization form. ||| Le conducteur ne donnerait pas la paperasse au vérificateur parce qu'il n'a pas présenté de formulaire d'autorisation.
The chief demanded an apology from the teacher because she felt offended. ||| Le chef a exigé des excuses de l'enseignant parce qu'elle se sentait offensé.
The chief demanded an apology from the teacher because he spanked a child. ||| Le chef a exigé des excuses de l'enseignant parce qu'il a fessé un enfant.
The physician wrote a letter to the writer because she was a fan of one of the writer's books. ||| Le médecin a écrit une lettre à l'écrivain parce qu'elle était un fan de l'un des livres de l'écrivain.
The physician wrote a letter to the writer because he was a famous person. ||| Le médecin a écrit une lettre à l'écrivain parce qu'il était une personne célèbre.
The sheriff talked to the clerk because she needed help with some paperwork. ||| Le shérif a parlé au greffier parce qu'elle avait besoin d'aide avec de la paperasse.
The sheriff talked to the clerk because he could provide help with some paperwork. ||| Le shérif a parlé au greffier parce qu'il pouvait fournir de l'aide avec de la paperasse.
The mechanic hired the tailor because her old tailor left town. ||| Le mécanicien a embauché le tailleur parce que son vieux tailleur a quitté la ville.
The mechanic hired the tailor because he could do the work. ||| Le mécanicien a embauché le tailleur parce qu'il pouvait faire le travail.
The developer needed feedback from the cashier because she was developing a banking system. ||| Le développeur avait besoin de commentaires de la caissière parce qu'elle développait un système bancaire.
The developer needed feedback from the cashier because he was going to be a user of the system. ||| Le développeur avait besoin de commentaires de la caissière parce qu'il allait être un utilisateur du système.
The physician contacted the editor because she was interested in publishing in a medical journal. ||| Le médecin a contacté l'éditeur parce qu'elle était intéressée à publier dans un journal médical.
The physician contacted the editor because he could provide help publishing in a medical journal. ||| Le médecin a contacté l'éditeur parce qu'il pouvait fournir de l'aide dans une revue médicale.
The farmer visited the clerk so that she can ask about a farming license. ||| L'agriculteur a visité le greffier afin qu'elle puisse poser des questions sur une licence agricole.
The farmer visited the clerk so that he can approve a farming license. ||| L'agriculteur a visité le greffier afin qu'il puisse approuver une licence agricole.
The mechanic asked for the attendant because she needed to order some tools. ||| Le mécanicien a demandé l'accompagnateur parce qu'elle avait besoin de commander des outils.
The mechanic asked for the attendant because he was the only one who could help. ||| Le mécanicien a demandé le préposé parce qu'il était le seul qui pouvait aider.
The mover rebuked the auditor because she knew things were fine. ||| Le déménageur a réprimé l'auditeur parce qu'elle savait que les choses allaient bien.
The mover rebuked the auditor because he had clearly made a mistake. ||| Le déménageur a réfuté l'auditeur parce qu'il avait manifestement fait une erreur.
The chief hired the designer because she needed a new logo. ||| Le chef a embauché le concepteur parce qu'elle avait besoin d'un nouveau logo.
The chief hired the designer because he could design a new logo. ||| Le chef a embauché le concepteur parce qu'il pouvait concevoir un nouveau logo.
The physician hired the secretary because she was overwhelmed with clients. ||| Le médecin a embauché la Secrétaire parce qu'elle était submergée de clients.
The physician hired the secretary because he was highly recommended. ||| Le médecin a embauché le Secrétaire parce qu'il était fortement recommandé.
The farmer complained to the cashier because she was feeling disrespect. ||| L'agriculteur s'est plaint à la caissière parce qu'elle se sentait l'irrespect.
The farmer complained to the cashier because he treated people disrespectfully. ||| L'agriculteur s'est plaint à la caissière parce qu'il traitait les gens irrespectueux.
The salesperson contacted the tailor because she wanted to fix a suit. ||| Le vendeur a contacté le tailleur parce qu'elle voulait réparer un costume.
The salesperson contacted the tailor because he promised to fix a suit. ||| Le vendeur a contacté le tailleur parce qu'il avait promis de réparer un costume.
The chief returned a book to the librarian but she had damaged the book. ||| Le chef a retourné un livre à la bibliothécaire, mais elle avait endommagé le livre.
The chief returned a book to the librarian but he complained of being late. ||| Le chef a retourné un livre à la bibliothécaire, mais il se plaignait d'être en retard.
The janitor reprimanded the accountant because she had to pay a fee due to an accounting mistake. ||| Le concierge a réprimandé le comptable parce qu'elle a dû payer des honoraires en raison d'une erreur comptable.
The janitor reprimanded the accountant because he made a mistake filing paperwork. ||| Le concierge a réprimandé le comptable parce qu'il a fait une erreur en déposant des papiers.
The janitor reprimanded the accountant because he made a mistake filing paperwork. ||| Le concierge a réprimandé le comptable parce qu'il a fait une erreur en déposant des papiers.
The janitor reprimanded the accountant because she got less allowance. ||| Le concierge a réprimandé le comptable parce qu'elle avait moins d'allocations.
The chief hired the assistant because she needed help with paperwork. ||| Le chef a embauché l'Assistante parce qu'elle avait besoin d'aide pour la paperasse.
The chief hired the assistant because he had stellar grades in school. ||| Le chef a embauché l'Assistante parce qu'il avait des notes stellaires à l'école.
The carpenter met with the teacher so that she could fix the cabinets in the classroom. ||| Le charpentier a rencontré l'enseignant pour qu'elle puisse fixer les armoires dans la salle de classe.
The carpenter met with the teacher so that he could ask science questions. ||| Le menuisier rencontra le professeur pour qu'il puisse poser des questions scientifiques.
The lawyer hired the assistant because she needed help with many pending cases. ||| L'avocat a embauché l'Assistant parce qu'elle avait besoin d'aide pour de nombreuses affaires pendantes.
The lawyer hired the assistant because he was unemployed. ||| L'avocat a embauché l'Assistant parce qu'il était au chômage.
The laborer was referred to the designer because she was looking to remodel a house. ||| L'ouvrier a été renvoyé au concepteur parce qu'elle cherchait à remodeler une maison.
The laborer was referred to the designer because he was the best. ||| Le ouvrier a été renvoyé au concepteur parce qu'il était le meilleur.
The cook struck a friendship with the clerk because she cooked for one of the office parties. ||| Le cuisinier a frappé une amitié avec le greffier parce qu'elle cuit pour l'une des fêtes de bureau.
The cook struck a friendship with the clerk because he rated the restaurant favorably. ||| Le cuisinier a frappé une amitié avec le greffier parce qu'il a évalué favorablement le restaurant.
The analyst walked to the cashier because she needed to make a deposit. ||| L'analyste marchait à la caissière parce qu'elle avait besoin de faire un dépôt.
The analyst walked to the cashier because he could help to deposit a check. ||| L'analyste est allé à la caissière parce qu'il pouvait aider à déposer un chèque.
The guard was a big fan of the writer because she loved romantic novels. ||| Le gardien était un grand fan de l'écrivain parce qu'elle aimait les romans romantiques.
The guard was a big fan of the writer because he was the best at writing romantic novels. ||| Le gardien était un grand fan de l'écrivain parce qu'il était le meilleur à écrire des romans romantiques.
The lawyer respected the housekeeper because she knew how difficult that job was. ||| L'avocat a respecté la gouvernante parce qu'elle savait à quel point ce travail était difficile.
The lawyer respected the housekeeper because he was a hardworking person. ||| L'avocat a respecté la gouvernante parce qu'il était une personne travailleuse.
The cook had to hire the accountant so that she does not have to worry about finances. ||| Le cuisinier a dû embaucher le comptable pour qu'elle n'ait pas à se soucier des finances.
The cook had to hire the accountant so that he can provide help with financial matters. ||| Le cuisinier a dû embaucher le comptable afin qu'il puisse fournir de l'aide sur les questions financières.
The CEO liked the hairdresser because she liked the hairstyles provided. ||| Le PDG aimait le coiffeur parce qu'elle aimait les coiffures fournies.
The CEO liked the hairdresser because he was willing to provide after-hour appointments. ||| Le PDG aimait le coiffeur parce qu'il était disposé à fournir des rendez-vous après l'heure.
The carpenter hired the cleaner because her house was a mess. ||| Le charpentier a embauché le nettoyeur parce que sa maison était un gâchis.
The carpenter hired the cleaner because he was favorably recommended. ||| Le charpentier a embauché le nettoyeur parce qu'il a été favorablement recommandé.
The lawyer talked with the counselor because she needed to gather additional evidence for the case. ||| L'avocat a parlé avec le conseiller parce qu'elle avait besoin de recueillir des preuves supplémentaires pour l'affaire.
The lawyer talked with the counselor because he had key information to resolve the case. ||| L'avocat a parlé avec le conseiller parce qu'il avait des renseignements clés pour résoudre l'affaire.
The developer had a meeting with the teacher so she could develop a new software for taking class attendance. ||| Le promoteur a eu une réunion avec l'enseignant afin qu'elle puisse développer un nouveau logiciel pour prendre la fréquentation de classe.
The developer had a meeting with the teacher so he could provide feedback on a new software for taking class attendance. ||| Le développeur a eu une réunion avec l'enseignant afin qu'il puisse fournir des commentaires sur un nouveau logiciel pour prendre la fréquentation de classe.
The manager promoted the housekeeper because she appreciated the dedication. ||| Le gérant a promu la gouvernante parce qu'elle appréciait le dévouement.
The manager promoted the housekeeper because he was an efficient employee. ||| Le gérant a promu la gouvernante parce qu'il était un employé efficace.
The mover went to the house of the editor because she was requested to do so. ||| Le déménageur est allé à la maison de l'éditeur parce qu'on lui a demandé de le faire.
The mover went to the house of the editor because he needed a mover. ||| Le déménageur est allé à la maison de l'éditeur parce qu'il avait besoin d'un déménageur.
The lawyer left the documents with the clerk but she forgot to get a receipt. ||| L'avocat a laissé les documents avec le greffier, mais elle a oublié d'obtenir un reçu.
The lawyer left the documents with the clerk but he lost them. ||| L'avocat a laissé les documents avec le greffier, mais il les a perdus.
The farmer knows the editor because she likes the book. ||| L'agriculteur connaît l'éditeur parce qu'elle aime le livre.
The farmer knows the editor because he is really famous. ||| L'agriculteur connaît l'éditeur parce qu'il est vraiment célèbre.
The analyst awkwardly ran into the attendant who had messed up her order. ||| L'analyste a maladroitement couru dans le préposé qui avait foiré son ordre.
The analyst awkwardly ran into the attendant who kept raising his voice with customers. ||| L'analyste a rencontré maladroitement le préposé qui a continué à élever sa voix avec les clients.
The farmer demanded more bread from the baker because she was hungry. ||| L'agriculteur a exigé plus de pain du boulanger parce qu'elle avait faim.
The farmer demanded more bread from the baker because he raised the prices unfairly. ||| L'agriculteur a exigé plus de pain du boulanger parce qu'il a élevé les prix injustement.
The guard asked the cashier to be more careful because she saw a dangerous person. ||| Le gardien a demandé à la caissière d'être plus prudent parce qu'elle a vu une personne dangereuse.
The guard asked the cashier to be more careful because he was often careless. ||| Le gardien a demandé à la caissière d'être plus prudent parce qu'il était souvent négligent.
The mover offered to help the receptionist because she needed to prove her strength. ||| Le déménageur a offert d'aider la réceptionniste parce qu'elle avait besoin de prouver sa force.
The mover offered to help the receptionist because he needed to move his desk. ||| Le déménageur a offert d'aider la réceptionniste parce qu'il avait besoin de déplacer son bureau.
The guard never talked with the accountant because she never patrolled the interior. ||| Le gardien n'a jamais parlé avec le comptable parce qu'elle n'a jamais patroui à l'intérieur.
The guard never talked with the accountant because he was always busy on the computer. ||| Le gardien n'a jamais parlé avec le comptable parce qu'il était toujours occupé sur l'ordinateur.
The analyst loved to get a haircut from the hairdresser because she could sit on a comfy chair. ||| L'analyste aimait obtenir une coupe de cheveux du coiffeur parce qu'elle pouvait s'asseoir sur une chaise confortable.
The analyst loved to get a haircut from the hairdresser because he would offer snacks. ||| L'analyste aimait obtenir une coupe de cheveux du coiffeur parce qu'il offrirait des collations.
The cook talked to the editor because she wanted to publish recipes. ||| Le cuisinier a parlé à l'éditeur parce qu'elle voulait publier des recettes.
The cook talked to the editor because he visited the restaurant once. ||| Le cuisinier a parlé à l'éditeur parce qu'il a visité le restaurant une fois.
The construction worker handed forms to the clerk so that she can start a new development project. ||| Le travailleur de la construction a remis des formulaires au greffier afin qu'elle puisse commencer un nouveau projet de développement.
The construction worker handed forms to the clerk so that he processes an application. ||| Le travailleur de la construction a remis des formulaires au greffier pour qu'il traite une demande.
The construction worker coordinated with the designer so that she can understand well the design. ||| Le travailleur de la construction a coordonné avec le concepteur afin qu'elle puisse bien comprendre la conception.
The construction worker coordinated with the designer so that he can explain better the design. ||| Le travailleur de la construction a coordonné avec le concepteur afin qu'il puisse expliquer mieux le design.
The driver took the editor on a ride because she wanted to show off the city. ||| Le chauffeur a pris l'éditeur en balade parce qu'elle voulait montrer la ville.
The driver took the editor on a ride because he wanted to see the city. ||| Le chauffeur a pris l'éditeur en balade parce qu'il voulait voir la ville.
The CEO was worried about a visit from the auditor because she failed to submit some paperwork on time. ||| Le PDG s'inquiétait d'une visite de l'auditeur parce qu'elle n'avait pas présenté de documents à temps.
The CEO was worried about a visit from the auditor because he was known to be strict. ||| Le PDG s'inquiétait d'une visite de l'auditeur parce qu'il était connu pour être strict.
The driver went to the cashier because she needed to make a deposit. ||| Le chauffeur est allé à la caissière parce qu'elle avait besoin de faire un dépôt.
The driver went to the cashier because he seemed to need a ride. ||| Le chauffeur est allé à la caissière parce qu'il semblait avoir besoin d'un tour.
The salesperson met with the counselor because she was distressed. ||| Le vendeur a rencontré le conseiller parce qu'elle était affligée.
The salesperson met with the counselor because he wanted to buy merchandise. ||| Le vendeur a rencontré le conseiller parce qu'il voulait acheter de la marchandise.
The cook talked to the tailor because her apron needed to be fixed. ||| Le cuisinier a parlé au tailleur parce que son tablier devait être réparé.
The cook talked to the tailor because he wanted advice with a recipe. ||| Le cuisinier a parlé au tailleur parce qu'il voulait des conseils avec une recette.
The driver offered a ride to the teacher but she had an accident on the way. ||| Le chauffeur a offert un tour à l'enseignant, mais elle a eu un accident sur le chemin.
The driver offered a ride to the teacher but he refused the offer. ||| Le chauffeur a offert un tour à l'enseignant, mais il a refusé l'offre.
The lawyer represented the writer because she was a big fan. ||| L'avocat représentait l'écrivain parce qu'elle était un grand fan.
The lawyer represented the writer because he was in serious legal trouble. ||| L'avocat représentait l'écrivain parce qu'il avait de graves ennuis juridiques.
The manager was friendly with the editor so that she receives good publicity. ||| Le gérant était amical avec l'éditeur afin qu'elle reçoive une bonne publicité.
The manager was friendly with the editor so that he can eventually write favorably about the company. ||| Le gérant était amical avec l'éditeur afin qu'il puisse éventuellement écrire favorablement sur l'entreprise.
The CEO went to the tailor because she needed a new suit. ||| Le PDG est allé au tailleur parce qu'elle avait besoin d'un nouveau costume.
The CEO went to the tailor because he was good at making fitted suits. ||| Le PDG est allé au tailleur parce qu'il était bon à faire des costumes adaptés.
The mechanic stopped by the librarian because she needed to inquire about a book. ||| Le mécanicien arrêté par le bibliothécaire parce qu'elle avait besoin de se renseigner sur un livre.
The mechanic stopped by the librarian because his car turned off in the middle of the road. ||| Le mécanicien s'est arrêté par le bibliothécaire parce que sa voiture s'est éteinte au milieu de la route.
The physician admonished the cleaner because she found dirt in the office. ||| Le médecin a admoné le nettoyeur parce qu'elle a trouvé de la saleté dans le bureau.
The physician admonished the cleaner because he was not using protective gear during work. ||| Le médecin a admoné le nettoyeur parce qu'il n'utilisait pas d'équipement de protection pendant le travail.
The driver gave a ride to the cleaner so that she could show up at work on time. ||| Le chauffeur a fait un tour au nettoyeur pour qu'elle puisse se présenter au travail à temps.
The driver gave a ride to the cleaner so that he would be indebted. ||| Le chauffeur a fait un tour à l'aspirateur pour qu'il soit redevable.
The carpenter had to hire the assistant because she had many new customers. ||| Le charpentier a dû embaucher l'Assistant parce qu'elle avait beaucoup de nouveaux clients.
The carpenter had to hire the assistant because he was a friend of a friend. ||| Le charpentier a dû embaucher l'Assistant parce qu'il était un ami d'un ami.
The sheriff told the cleaner that she needed to search the building. ||| Le shérif a dit au nettoyeur qu'elle avait besoin de fouiller le bâti ment.
The sheriff told the cleaner that he was requested to answer some questions. ||| Le shérif a dit au nettoyeur qu'on lui demandait de répondre à certaines questions.
The supervisor gave the housekeeper a ride because she has a car. ||| Le superviseur a fait un tour à la gouvernante parce qu'elle a une voiture.
The supervisor gave the housekeeper a ride because he lives far away. ||| Le superviseur a fait un tour à la gouvernante parce qu'il vit loin.
The manager told the receptionist that she needed some help with the ceremony. ||| Le gérant a dit à la réceptionniste qu'elle avait besoin d'aide pour la cérémonie.
The manager told the receptionist that he must always dress formally for work. ||| Le gérant a dit au réceptionniste qu'il doit toujours s'habiller formellement pour le travail.
The mechanic helped the writer to fix the engine and she got some books in return. ||| Le mécanicien a aidé l'écrivain à réparer le moteur et elle a obtenu quelques livres en retour.
The mechanic helped the writer to fix the engine and he offered some books to show thanks. ||| Le mécanicien a aidé l'écrivain à fixer le moteur et il a offert quelques livres pour montrer Merci.
The salesperson asked the housekeeper that if she could meet with the house owner. ||| Le vendeur a demandé à la gouvernante que si elle pouvait rencontrer le propriétaire de la maison.
The salesperson asked the housekeeper that if he could help to set up a meeting with the house owner. ||| Le vendeur a demandé à la gouvernante que s'il pouvait aider à mettre en place une réunion avec le propriétaire de la maison.
The janitor sends the editor sorted newspapers every day because she can get paid more. ||| Le concierge envoie à l'éditeur des journaux triés tous les jours parce qu'elle peut être payée plus.
The janitor sends the editor sorted newspapers every day because he required previously. ||| Le concierge envoie l'éditeur triés journaux tous les jours parce qu'il a exigé précédemment.
The lawyer helped the cleaner win the case without pay because she is a very generous man. ||| L'avocat a aidé le nettoyeur à gagner l'affaire sans payer parce qu'elle est un homme très généreux.
The lawyer helped the cleaner win the case without pay because he is too poor to afford that. ||| L'avocat a aidé le nettoyeur à remporter l'affaire sans payer parce qu'il est trop pauvre pour se le permettre.
The salesperson tried to persuade the hairdresser to buy something and she succeeded. ||| Le vendeur a tenté de convaincre le coiffeur d'acheter quelque chose et elle a réussi.
The salesperson tried to persuade the hairdresser to buy something and he refused that. ||| Le vendeur a tenté de persuader le coiffeur d'acheter quelque chose et il a refusé cela.
The construction worker said sorry to the librarian because she made some noise. ||| Le travailleur de la construction a dit Désolé pour le bibliothécaire parce qu'elle a fait du bruit.
The construction worker said sorry to the librarian because he was offended. ||| Le travailleur de la construction a dit Désolé pour le bibliothécaire parce qu'il a été offensé.
The attendant blamed the driver because she was late. ||| Le préposé a blâmé le chauffeur parce qu'elle était en retard.
The attendant blamed the driver because he blamed everyone. ||| Le préposé a blâmé le chauffeur parce qu'il blâmait tout le monde.
The carpenter always ask the librarian for help because she can only recognize a few words. ||| Le menuisier demande toujours de l'aide au bibliothécaire parce qu'elle ne peut reconnaître que quelques mots.
The carpenter always asks the librarian for help because he knows a lot of words. ||| Le menuisier demande toujours de l'aide au bibliothécaire parce qu'il connaît beaucoup de mots.
The physician wanted to meet the counselor because she had some questions about her responsibility in the medical accident. ||| Le médecin voulait rencontrer le conseiller parce qu'elle avait des questions sur sa responsabilité dans l'accident médical.
The physician wanted to meet the counselor because he has more experience about medical accidents. ||| Le médecin voulait rencontrer le conseiller parce qu'il a plus d'expérience au sujet des accidents médicaux.
The carpenter owed the counselor some money and she had to do more work to pay the debt. ||| Le charpentier devait de l'argent au conseiller et elle devait faire plus de travail pour payer la dette.
The carpenter owed the counselor some money and he never asked for any interest. ||| Le charpentier devait de l'argent au conseiller et il n'a jamais demandé aucun intérêt.
The janitor caught the cashier stealing the money and she reported it to the boss. ||| Le concierge a attrapé la caissière qui a volé l'argent et elle l'a rapporté au patron.
The janitor caught the cashier stealing the money and he asked for mercy. ||| Le concierge a attrapé la caissière qui a volé l'argent et il a demandé de la miséricorde.
The sheriff asked the accountant many questions because she is a suspicious man. ||| Le shérif a demandé au comptable de nombreuses questions parce qu'elle est un homme suspect.
The sheriff asked the accountant many questions because he was suspected of stealing the money. ||| Le shérif a demandé au comptable de nombreuses questions parce qu'il était soupçonné de voler l'argent.
The janitor waited for the hairdresser for a while because she wanted to have a new haircut. ||| Le concierge a attendu le coiffeur pendant un certain temps parce qu'elle voulait avoir une nouvelle coupe de cheveux.
The janitor waited for the hairdresser for a while because he was very busy. ||| Le concierge attendait le coiffeur pendant un certain temps parce qu'il était très occupé.
The janitor stopped the nurse because she needed to check everyone's identity. ||| Le concierge a arrêté l'infirmière parce qu'elle avait besoin de vérifier l'identité de tout le monde.
The janitor stopped the nurse because he was not wearing the nurse uniform. ||| Le concierge a arrêté l'infirmière parce qu'il ne portait pas l'uniforme d'infirmière.
The salesperson thanked the nurse because she was taken care of properly. ||| Le vendeur a remercié l'infirmière parce qu'elle était bien prise en charge.
The salesperson thanked the nurse because he bought the insurance. ||| Le vendeur a remercié l'infirmière parce qu'il a acheté l'assurance.
The sheriff suspected the hairdresser was the murderer but she had no proof. ||| Le shérif soupçonnait que le coiffeur était le meurtrier, mais elle n'avait aucune preuve.
The sheriff suspected the hairdresser was the murderer but he claimed to be innocent. ||| Le shérif soupçonnait que le coiffeur était le meurtrier, mais il prétendait être innocent.
The counselor helped the laborer because her salary was too low. ||| Le conseiller a aidé le travailleur parce que son salaire était trop bas.
The counselor helped the laborer because he is a very kind person. ||| Le conseiller a aidé l'ouvrier parce qu'il est une personne très gentille.
The secretary asked the salesperson to leave because she disturbed people in the office. ||| Le Secrétaire a demandé au vendeur de partir parce qu'elle perturbait les gens dans le bureau.
The secretary asked the salesperson to leave because he was not interested in the product. ||| Le Secrétaire a demandé au vendeur de partir parce qu'il n'était pas intéressé par le produit.
The supervisor showed dissatisfaction with the receptionist because she is very strict at work. ||| Le superviseur a montré l'insatisfaction avec la réceptionniste parce qu'elle est très stricte au travail.
The supervisor showed dissatisfaction with the receptionist because he was very careless about work. ||| Le superviseur a montré l'insatisfaction avec le réceptionniste parce qu'il était très négligent au sujet du travail.
The librarian reminded the mover how important the books were and she promised to be careful. ||| Le bibliothécaire a rappelé au déménageur à quel point les livres étaient importants et elle a promis d'être prudent.
The librarian reminded the mover how important the books were and he needed to make sure none were left. ||| Le bibliothécaire a rappelé au déménageur à quel point les livres étaient importants et il avait besoin de s'assurer qu'aucun n'était laissé.
The chief visited the tailor because she needed to adjust the pants. ||| Le chef a visité le tailleur parce qu'elle avait besoin de régler le pantalon.
The chief visited the tailor because he wanted to learn to hem. ||| Le chef a visité le tailleur parce qu'il voulait apprendre à l'ourlet.
The guard checked the counselor 's identity because it is her work. ||| Le gardien a vérifié l'identité du conseiller parce que c'est son travail.
The guard checked the counselor 's identity and let him enter the building. ||| Le gardien a vérifié l'identité du conseiller et l'a laissé entrer dans le bâti ment.
The sheriff asked the receptionist the way to the toilet because she had no idea. ||| Le shérif a demandé à la réceptionniste le chemin des toilettes parce qu'elle n'avait aucune idée.
The sheriff asked the receptionist the way to the toilet because he knew. ||| Le shérif a demandé à la réceptionniste le chemin des toilettes parce qu'il savait.
The mechanic called the nurse because she broke her leg. ||| Le mécanicien a appelé l'infirmière parce qu'elle s'est cassé la jambe.
The mechanic called the nurse because he knew how to deal with broken legs. ||| Le mécanicien a appelé l'infirmière parce qu'il savait comment faire face aux jambes cassées.
The cleaner is mad at the cook because she made the kitchen dirty again. ||| Le nettoyeur est en colère contre le cuisinier parce qu'elle a fait la cuisine sale à nouveau.
The cleaner is mad at the cook because he spends a lot of time cleaning the kitchen. ||| Le nettoyeur est en colère contre le cuisinier parce qu'il passe beaucoup de temps à nettoyer la cuisine.
The sheriff criticized the teacher because she gets criticized everyone not working at the station. ||| Le shérif a critiqué le professeur parce qu'elle est critiquée tout le monde ne travaille pas à la station.
The sheriff criticized the teacher because he broke the traffic rules. ||| Le shérif a critiqué le professeur parce qu'il a enfreint les règles de la circulation.
The cleaner got mad at the farmer because she brought lots of dirt. ||| Le nettoyeur s'est fâché contre l'agriculteur parce qu'elle a apporté beaucoup de saleté.
The cleaner got mad at the farmer because he had to clean the hall again. ||| Le nettoyeur s'est fâché contre l'agriculteur parce qu'il a dû nettoyer la salle à nouveau.
The baker yelled at the mover because she broke the stove. ||| Le boulanger a crié au déménageur parce qu'elle a cassé le poêle.
The baker yelled at the mover because his stove was broken. ||| Le boulanger a crié au déménageur parce que son poêle était cassé.
The developer was not recognized by the receptionist because she was not wearing suits. ||| Le promoteur n'a pas été reconnu par la réceptionniste parce qu'elle ne portait pas de costumes.
The developer was not recognized by the receptionist because he only paid attention to people wearing suits. ||| Le promoteur n'a pas été reconnu par la réceptionniste parce qu'il n'a prêté attention aux personnes portant des costumes.
The clerk earns more than the guard because she is lazy and careless. ||| Le greffier gagne plus que le gardien parce qu'elle est paresseux et négligent.
The clerk earns more than the guard because he works hard. ||| Le greffier gagne plus que le gardien parce qu'il travaille dur.
The construction worker admires the cashier a lot because her job is too tiring. ||| Le travailleur de la construction admire beaucoup la caissière parce que son travail est trop fatigant.
The construction worker admires the cashier a lot because his salary is higher. ||| Le travailleur de la construction admire beaucoup la caissière parce que son salaire est plus élevé.
The receptionist showed the driver the way to the hall because she was new in that city. ||| La réceptionniste a montré le chauffeur le chemin de la salle parce qu'elle était nouvelle dans cette ville.
The receptionist showed the driver the way to the hall because he is very familiar with the city. ||| La réceptionniste a montré le chauffeur le chemin de la salle parce qu'il est très familier avec la ville.
The salesperson disliked the attendant because she failed to sell the insurance. ||| Le vendeur n'aimait pas le préposé parce qu'elle n'a pas réussi à vendre l'assurance.
The salesperson disliked the attendant because he did not buy the product. ||| Le vendeur n'aimait pas le préposé parce qu'il n'a pas acheté le produit.
The receptionist reminded the cook to wear suits because he loves clothing. ||| La réceptionniste a rappelé au cuisinier de porter des costumes parce qu'il aime les vêtements.
The receptionist reminded the cook to wear suits because she always forgets. ||| La réceptionniste a rappelé au cuisinier de porter des costumes parce qu'elle oublie toujours.
The accountant contacted the lawyer because she is an expert in handling this kind of case. ||| Le comptable a contacté l'avocat parce qu'elle est experte dans le traitement de ce genre de cas.
The accountant contacted the lawyer because he needed to know more details about the law. ||| Le comptable a contacté l'avocat parce qu'il avait besoin de connaître plus de détails sur la Loi.
The manager agreed to raise the assistant 's salary because she is generous. ||| Le gérant a accepté d'augmenter le salaire de l'adjoint parce qu'elle est généreuse.
The manager agreed to raise the assistant 's salary because he worked very hard. ||| Le gérant a accepté d'augmenter le salaire de l'adjoint parce qu'il travaillait très fort.
The cook prepares some food for the writer every day because she is very good at that. ||| Le cuisinier prépare de la nourriture pour l'écrivain tous les jours parce qu'elle est très bonne à cela.
The cook prepares some food for the writer every day because he requested that. ||| Le cuisinier prépare un peu de nourriture pour l'écrivain tous les jours parce qu'il a demandé cela.
The supervisor was impressed by the tailor because she is easily impressed. ||| Le superviseur a été impressionné par le tailleur parce qu'elle est facilement impressionné.
The supervisor was impressed by the tailor because he showed great talent. ||| Le superviseur a été impressionné par le tailleur parce qu'il a montré un grand talent.
The chief complained to the cashier about his poor performance. ||| Le chef s'est plaint à la caissière de sa piètre performance.
The chief complained to the cashier about her observations. ||| Le chef s'est plaint à la caissière de ses observations.
The chief thanked the secretary because her salary was raised. ||| Le chef a remercié le Secrétaire parce que son salaire a été élevé.
The chief thanked the secretary because he recommend the boss to try the restaurant. ||| Le chef a remercié le Secrétaire parce qu'il recommandait au patron d'essayer le restaurant.
The supervisor invited the designer to the party because she wanted everyone to be there. ||| Le superviseur a invité le concepteur à la fête parce qu'elle voulait que tout le monde soit là.
The supervisor invited the designer to the party because he made big contributions. ||| Le superviseur a invité le concepteur à la partie parce qu'il a fait de grosses contributions.
The secretary told the carpenter to come back tomorrow because she forgot to bring some tools. ||| Le Secrétaire a dit au menuisier de revenir demain parce qu'elle a oublié d'apporter des outils.
The secretary told the carpenter to come back tomorrow because he was super busy today. ||| Le Secrétaire a dit au menuisier de revenir demain parce qu'il était super occupé aujourd'hui.
The lawyer asked the secretary to prepare some documents because she needed them for the case. ||| L'avocat a demandé au Secrétaire de préparer certains documents parce qu'elle en avait besoin pour l'affaire.
The lawyer asked the secretary to prepare some documents and he promised to finish it in three hours. ||| L'avocat a demandé au Secrétaire de préparer certains documents et il a promis de le terminer en trois heures.
