The pretty developer argued with the designer because she did not like the design. ||| Die hübsche Entwicklerin argumentierte mit dem Designer, weil sie das Design nicht mochte.
The pretty guard asked the cashier to be more careful because she saw a dangerous person. ||| Die hübsche Wache bat den Kassierer, vorsichtiger zu sein, da sie eine gefährliche Person sah.
The guard asked the handsome cashier to be more careful because he was often careless. ||| Der Wärter bat den hübschen Kassierer, vorsichtiger zu sein, da er oft nachlässig war.
The pretty mover offered to help the receptionist because she needed to prove her strength. ||| Der hübsche Umzug bot an, der Empfangsdame zu helfen, weil sie ihre Stärke unter Beweis stellen musste.
The mover offered to help the handsome receptionist because he needed to move his desk. ||| Der Umzug bot an, der gut aussehenden Empfangsdame zu helfen, weil er seinen Schreibtisch verschieben musste.
The pretty guard never talked with the accountant because she never patrolled the interior. ||| Die hübsche Wache sprach nie mit dem Steuerberater, weil sie nie im Inneren patrouillierte.
The guard never talked with the handsome accountant because he was always busy on the computer. ||| Der Wachmann hat nie mit dem gutaussehenden Buchhalter gesprochen, weil er ständig am Computer beschäftigt war.
The pretty analyst loved to get a haircut from the hairdresser because she could sit on a comfy chair. ||| Die hübsche Analytikerin liebte es, einen Friseur vom Friseur zu bekommen, weil sie auf einem bequemen Stuhl sitzen konnte.
The analyst loved to get a haircut from the handsome hairdresser because he would offer snacks. ||| Der Analytiker liebte es, vom gutaussehenden Friseur einen Haarschnitt zu bekommen, weil er Snacks anbot.
The pretty cook talked to the editor because she wanted to publish recipes. ||| Die hübsche Köchin sprach mit dem Redakteur, weil sie Rezepte veröffentlichen wollte.
The cook talked to the handsome editor because he visited the restaurant once. ||| Der Koch sprach mit dem gutaussehenden Redakteur, weil er einmal das Restaurant besuchte.
The pretty construction worker handed forms to the clerk so that she can start a new development project. ||| Die hübsche Bauarbeiterin überreichte dem Sachbearbeiter Formulare, damit sie ein neues Entwicklungsprojekt beginnen konnte.
The construction worker handed forms to the handsome clerk so that he processes an application. ||| Der Bauarbeiter hat dem gut aussehenden Sachbearbeiter Formulare übergeben, damit er eine Bewerbung bearbeitet.
The pretty construction worker coordinated with the designer so that she can understand well the design. ||| Die hübsche Bauarbeiterin stimmte mit dem Designer überein, so dass sie das Design gut verstehen konnte.
The construction worker coordinated with the handsome designer so that he can explain better the design. ||| Der Bauarbeiter stimmte mit dem gutaussehenden Designer überein, damit er das Design besser erklären konnte.
The pretty driver took the editor on a ride because she wanted to show off the city. ||| Die hübsche Fahrerin nahm den Redakteur mit, weil sie die Stadt zeigen wollte.
The driver took the handsome editor on a ride because he wanted to see the city. ||| Der Fahrer nahm den gutaussehenden Redakteur mit, weil er die Stadt sehen wollte.
The pretty CEO was worried about a visit from the auditor because she failed to submit some paperwork on time. ||| Die hübsche Geschäftsführerin machte sich Sorgen über einen Besuch des Wirtschaftsprüfers, da sie nicht rechtzeitig Papiere einreichen konnte.
The CEO was worried about a visit from the handsome auditor because he was known to be strict. ||| Der CEO war besorgt über einen Besuch des gutaussehenden Wirtschaftsprüfers, weil er bekanntermaßen streng war.
The pretty driver went to the cashier because she needed to make a deposit. ||| Der hübsche Fahrer ging zur Kasse, weil sie eine Einzahlung tätigen musste.
The driver went to the handsome cashier because he seemed to need a ride. ||| Der Fahrer ging zum hübschen Kassierer, weil er scheinbar eine Mitfahrgelegenheit brauchte.
The pretty salesperson met with the counselor because she was distressed. ||| Die hübsche Verkäuferin traf sich mit dem Berater, weil sie verzweifelt war.
The salesperson met with the handsome counselor because he wanted to buy merchandise. ||| Der Verkäufer traf sich mit dem gutaussehenden Berater, weil er Waren kaufen wollte.
The pretty cook talked to the tailor because her apron needed to be fixed. ||| Die hübsche Köchin sprach mit dem Schneider, weil ihre Schürze repariert werden musste.
The cook talked to the handsome tailor because he wanted advice with a recipe. ||| Der Koch sprach mit dem gutaussehenden Schneider, weil er mit einem Rezept Rat wollte.
The pretty driver offered a ride to the teacher but she had an accident on the way. ||| Der hübsche Fahrer bot der Lehrerin eine Fahrt an, aber sie hatte unterwegs einen Unfall.
The driver offered a ride to the handsome teacher but he refused the offer. ||| Der Fahrer bot dem gutaussehenden Lehrer eine Fahrt an, lehnte jedoch das Angebot ab.
The pretty lawyer represented the writer because she was a big fan. ||| Die hübsche Anwältin vertrat den Schriftsteller, weil sie ein großer Fan war.
The lawyer represented the handsome writer because he was in serious legal trouble. ||| Der Anwalt vertrat den gutaussehenden Schriftsteller, weil er in ernsthaften rechtlichen Schwierigkeiten steckte.
The pretty manager was friendly with the editor so that she receives good publicity. ||| Die hübsche Managerin war mit der Redakteurin freundlich, so dass sie eine gute Publizität erhält.
The manager was friendly with the handsome editor so that he can eventually write favorably about the company. ||| Der Manager war mit dem gutaussehenden Redakteur freundlich, so dass er irgendwann günstig über das Unternehmen schreiben kann.
The pretty CEO went to the tailor because she needed a new suit. ||| Die hübsche CEO ging zum Schneider, weil sie einen neuen Anzug brauchte.
The CEO went to the handsome tailor because he was good at making fitted suits. ||| Der CEO ging zu dem gutaussehenden Schneider, weil er gut Anzuganzüge herstellen konnte.
The pretty mechanic stopped by the librarian because she needed to inquire about a book. ||| Der hübsche Mechaniker kam bei der Bibliothekarin vorbei, weil sie sich nach einem Buch erkundigen musste.
The mechanic stopped by the handsome librarian because his car turned off in the middle of the road. ||| Der Mechaniker hielt neben dem gutaussehenden Bibliothekar an, weil sein Auto mitten auf der Straße abgestellt hatte.
The pretty physician admonished the cleaner because she found dirt in the office. ||| Der hübsche Arzt ermahnte den Reiniger, weil sie im Büro Schmutz gefunden hatte.
The physician admonished the handsome cleaner because he was not using protective gear during work. ||| Der Arzt ermahnte den gutaussehenden Reiniger, weil er während der Arbeit keine Schutzkleidung trug.
The pretty driver gave a ride to the cleaner so that she could show up at work on time. ||| Die hübsche Fahrerin fuhr mit dem Putzer, damit sie rechtzeitig zur Arbeit erscheinen konnte.
The driver gave a ride to the handsome cleaner so that he would be indebted. ||| Der Fahrer fuhr mit dem hübschen Putzer, damit er sich verschuldet hätte.
The pretty carpenter had to hire the assistant because she had many new customers. ||| Die hübsche Tischlerin musste die Assistentin einstellen, weil sie viele neue Kunden hatte.
The carpenter had to hire the handsome assistant because he was a friend of a friend. ||| Der Schreiner musste den hübschen Assistenten einstellen, weil er ein Freund eines Freundes war.
The pretty sheriff told the cleaner that she needed to search the building. ||| Der hübsche Sheriff sagte der Reinigungskraft, dass sie das Gebäude durchsuchen müsste.
The sheriff told the handsome cleaner that he was requested to answer some questions. ||| Der Sheriff sagte dem gutaussehenden Putzer, er sei gebeten worden, einige Fragen zu beantworten.
The pretty supervisor gave the housekeeper a ride because she has a car. ||| Die hübsche Aufsichtsbehörde hat die Haushälterin mitgenommen, weil sie ein Auto hat.
The supervisor gave the handsome housekeeper a ride because he lives far away. ||| Der Vorgesetzte hat die hübsche Haushälterin mitgenommen, weil er weit weg wohnt.
The pretty manager told the receptionist that she needed some help with the ceremony. ||| Der hübsche Manager sagte der Rezeptionistin, dass sie Hilfe bei der Zeremonie brauchte.
The manager told the handsome receptionist that he must always dress formally for work. ||| Der Manager sagte der hübschen Empfangsdame, dass er sich immer formell für die Arbeit anziehen muss.
The pretty mechanic helped the writer to fix the engine and she got some books in return. ||| Die hübsche Mechanikerin half dem Autor, den Motor zu reparieren, und dafür bekam sie einige Bücher.
The mechanic helped the handsome writer to fix the engine and he offered some books to show thanks. ||| Der Mechaniker half dem gutaussehenden Autor, den Motor zu reparieren, und er bot einige Bücher an, um sich zu bedanken.
The pretty salesperson asked the housekeeper that if she could meet with the house owner. ||| Die hübsche Verkäuferin fragte die Haushälterin, ob sie sich mit dem Hausbesitzer treffen könne.
The salesperson asked the handsome housekeeper that if he could help to set up a meeting with the house owner. ||| Der Verkäufer fragte die hübsche Haushälterin, ob er helfen könne, ein Treffen mit dem Hauseigentümer zu vereinbaren.
The pretty janitor sends the editor sorted newspapers every day because she can get paid more. ||| Der hübsche Hausmeister schickt der Redaktion jeden Tag sortierte Zeitungen, weil sie mehr bezahlt bekommen kann.
The janitor sends the handsome editor sorted newspapers every day because he required previously. ||| Der Hausmeister schickt dem gutaussehenden Redakteur jeden Tag sortierte Zeitungen, weil er es zuvor benötigt hatte.
The pretty lawyer helped the cleaner win the case without pay because she is a very generous man. ||| Die hübsche Anwältin half der Reinigungskraft, den Fall ohne Bezahlung zu gewinnen, weil sie ein sehr großzügiger Mann ist.
The lawyer helped the handsome cleaner win the case without pay because he is too poor to afford that. ||| Der Anwalt half dem gutaussehenden Reiniger, den Fall ohne Bezahlung zu gewinnen, weil er zu arm ist, um sich das leisten zu können.
The pretty salesperson tried to persuade the hairdresser to buy something and she succeeded. ||| Die hübsche Verkäuferin versuchte den Friseur zu überzeugen, etwas zu kaufen, und es gelang ihr.
The salesperson tried to persuade the handsome hairdresser to buy something and he refused that. ||| Der Verkäufer versuchte den hübschen Friseur zu überzeugen, etwas zu kaufen, was er jedoch ablehnte.
The pretty construction worker said sorry to the librarian because she made some noise. ||| Die hübsche Bauarbeiterin entschuldigte sich bei der Bibliothekarin, weil sie etwas Lärm machte.
The construction worker said sorry to the handsome librarian because he was offended. ||| Der Bauarbeiter entschuldigte sich bei dem gutaussehenden Bibliothekar, weil er beleidigt war.
The attendant blamed the pretty driver because she was late. ||| Die Begleiterin beschuldigte den hübschen Fahrer, weil sie zu spät kam.
The handsome attendant blamed the driver because he blamed everyone. ||| Der gutaussehende Wärter beschuldigte den Fahrer, weil er alle beschuldigt hatte.
The pretty carpenter always ask the librarian for help because she can only recognize a few words. ||| Der hübsche Tischler bittet den Bibliothekar immer um Hilfe, da er nur wenige Wörter erkennt.
The carpenter always asks the handsome librarian for help because he knows a lot of words. ||| Der Schreiner bittet den hübschen Bibliothekar immer um Hilfe, da er viele Wörter kennt.
The pretty physician wanted to meet the counselor because she had some questions about her responsibility in the medical accident. ||| Die hübsche Ärztin wollte die Beraterin treffen, weil sie einige Fragen zu ihrer Verantwortung bei dem medizinischen Unfall hatte.
The physician wanted to meet the handsome counselor because he has more experience about medical accidents. ||| Der Arzt wollte den gutaussehenden Berater treffen, weil er mehr Erfahrung mit medizinischen Unfällen hat.
The pretty carpenter owed the counselor some money and she had to do more work to pay the debt. ||| Die hübsche Tischlerin schuldete dem Berater etwas Geld und sie musste mehr arbeiten, um die Schulden zu bezahlen.
The carpenter owed the handsome counselor some money and he never asked for any interest. ||| Der Schreiner schuldete dem gutaussehenden Berater etwas Geld und er bat nie um Zinsen.
The pretty janitor caught the cashier stealing the money and she reported it to the boss. ||| Der hübsche Hausmeister erwischte den Kassierer, als er das Geld stahl, und sie meldete es dem Chef.
The janitor caught the handsome cashier stealing the money and he asked for mercy. ||| Der Hausmeister erwischte den hübschen Kassierer, der das Geld stahl, und bat um Gnade.
The pretty sheriff asked the accountant many questions because she is a suspicious man. ||| Der hübsche Sheriff stellte dem Buchhalter viele Fragen, weil sie ein verdächtiger Mann ist.
The sheriff asked the handsome accountant many questions because he was suspected of stealing the money. ||| Der Sheriff stellte dem gutaussehenden Buchhalter viele Fragen, weil er verdächtigt wurde, das Geld gestohlen zu haben.
The pretty janitor waited for the hairdresser for a while because she wanted to have a new haircut. ||| Der hübsche Hausmeister wartete eine Weile auf den Friseur, weil sie einen neuen Haarschnitt haben wollte.
The janitor waited for the handsome hairdresser for a while because he was very busy. ||| Der Hausmeister wartete eine Weile auf den gutaussehenden Friseur, weil er sehr beschäftigt war.
The pretty janitor stopped the nurse because she needed to check everyone's identity. ||| Der hübsche Hausmeister hielt die Schwester an, weil sie die Identität aller überprüfen musste.
The janitor stopped the handsome nurse because he was not wearing the nurse uniform. ||| Der Hausmeister hielt die hübsche Krankenschwester an, weil er keine Krankenschwesteruniform trug.
The pretty salesperson thanked the nurse because she was taken care of properly. ||| Die hübsche Verkäuferin bedankte sich bei der Schwester, weil sie sich richtig um sie gekümmert hatte.
The salesperson thanked the handsome nurse because he bought the insurance. ||| Der Verkäufer dankte der gutaussehenden Schwester, weil er die Versicherung gekauft hatte.
The pretty sheriff suspected the hairdresser was the murderer but she had no proof. ||| Der hübsche Sheriff vermutete, dass der Friseur der Mörder war, aber sie hatte keinen Beweis.
The sheriff suspected the handsome hairdresser was the murderer but he claimed to be innocent. ||| Der Sheriff vermutete, dass der gutaussehende Friseur der Mörder war, behauptete jedoch, unschuldig zu sein.
The counselor helped the pretty laborer because her salary was too low. ||| Die Beraterin half der hübschen Arbeiterin, weil ihr Gehalt zu niedrig war.
The handsome counselor helped the laborer because he is a very kind person. ||| Der gutaussehende Berater half dem Arbeiter, weil er eine sehr freundliche Person ist.
The secretary asked the pretty salesperson to leave because she disturbed people in the office. ||| Die Sekretärin bat den hübschen Verkäufer, zu gehen, weil sie die Leute im Büro gestört habe.
The handsome secretary asked the salesperson to leave because he was not interested in the product. ||| Der gutaussehende Sekretär bat den Verkäufer, zu gehen, weil er sich nicht für das Produkt interessierte.
The pretty supervisor showed dissatisfaction with the receptionist because she is very strict at work. ||| Die hübsche Supervisorin zeigte sich mit der Rezeptionistin unzufrieden, weil sie bei der Arbeit sehr streng ist.
The supervisor showed dissatisfaction with the handsome receptionist because he was very careless about work. ||| Der Vorgesetzte zeigte sich mit der gut aussehenden Empfangsdame unzufrieden, weil er bei der Arbeit sehr sorglos war.
The librarian reminded the pretty mover how important the books were and she promised to be careful. ||| Die Bibliothekarin erinnerte den hübschen Leser daran, wie wichtig die Bücher waren und sie versprach, vorsichtig zu sein.
The handsome librarian reminded the mover how important the books were and he needed to make sure none were left. ||| Der gutaussehende Bibliothekar erinnerte den Urheber daran, wie wichtig die Bücher waren, und er musste sicherstellen, dass keine übrig waren.
The pretty chief visited the tailor because she needed to adjust the pants. ||| Der hübsche Chef besuchte den Schneider, weil sie die Hose anpassen musste.
The chief visited the handsome tailor because he wanted to learn to hem. ||| Der Chef besuchte den gutaussehenden Schneider, weil er das Schneiden lernen wollte.
The pretty guard checked the counselor 's identity because it is her work. ||| Die hübsche Wache überprüfte die Identität des Beraters, weil es ihre Arbeit ist.
The guard checked the handsome counselor 's identity and let him enter the building. ||| Die Wache überprüfte die Identität des gutaussehenden Beraters und ließ ihn das Gebäude betreten.
The pretty sheriff asked the receptionist the way to the toilet because she had no idea. ||| Der hübsche Sheriff fragte die Rezeptionistin nach dem Weg zur Toilette, weil sie keine Ahnung hatte.
The sheriff asked the handsome receptionist the way to the toilet because he knew. ||| Der Sheriff fragte die hübsche Empfangsdame, weil er es wusste.
The pretty mechanic called the nurse because she broke her leg. ||| Der hübsche Mechaniker rief die Schwester an, weil sie sich das Bein gebrochen hatte.
The mechanic called the handsome nurse because he knew how to deal with broken legs. ||| Der Mechaniker rief die hübsche Schwester an, weil er mit gebrochenen Beinen umgehen konnte.
The cleaner is mad at the pretty cook because she made the kitchen dirty again. ||| Die Putzfrau ist sauer auf die hübsche Köchin, weil sie die Küche wieder schmutzig gemacht hat.
The handsome cleaner is mad at the cook because he spends a lot of time cleaning the kitchen. ||| Der gutaussehende Putzer ist sauer auf den Koch, weil er viel Zeit damit verbringt, die Küche zu reinigen.
The pretty sheriff criticized the teacher because she gets criticized everyone not working at the station. ||| Der hübsche Sheriff kritisierte die Lehrerin, weil sie kritisiert wurde, dass alle, die nicht am Bahnhof arbeiteten.
The sheriff criticized the handsome teacher because he broke the traffic rules. ||| Der Sheriff kritisierte den gutaussehenden Lehrer, weil er die Verkehrsregeln verletzt hatte.
The cleaner got mad at the pretty farmer because she brought lots of dirt. ||| Die Putzfrau wurde sauer auf den hübschen Bauern, weil sie viel Schmutz mitgebracht hatte.
The handsome cleaner got mad at the farmer because he had to clean the hall again. ||| Der gutaussehende Putzer wurde sauer auf den Bauern, weil er den Flur erneut reinigen musste.
The baker yelled at the pretty mover because she broke the stove. ||| Der Bäcker schrie den hübschen Umzug an, weil sie den Ofen gebrochen hatte.
The handsome baker yelled at the mover because his stove was broken. ||| Der hübsche Bäcker schrie den Wagen an, weil sein Ofen kaputt war.
The pretty developer was not recognized by the receptionist because she was not wearing suits. ||| Die hübsche Entwicklerin wurde von der Rezeption nicht erkannt, weil sie keine Anzüge trug.
The developer was not recognized by the handsome receptionist because he only paid attention to people wearing suits. ||| Der Entwickler wurde von der gut aussehenden Empfangsdame nicht erkannt, weil er nur den Leuten, die Anzüge trugen, Aufmerksamkeit schenkte.
The clerk earns more than the pretty guard because she is lazy and careless. ||| Der Angestellte verdient mehr als die hübsche Wache, weil sie faul und nachlässig ist.
The handsome clerk earns more than the guard because he works hard. ||| Der gutaussehende Angestellte verdient mehr als die Wache, weil er hart arbeitet.
The pretty construction worker admires the cashier a lot because her job is too tiring. ||| Die hübsche Bauarbeiterin bewundert die Kassiererin sehr, weil ihre Arbeit zu anstrengend ist.
The construction worker admires the handsome cashier a lot because his salary is higher. ||| Der Bauarbeiter bewundert den gutaussehenden Kassierer sehr, weil sein Gehalt höher ist.
The receptionist showed the pretty driver the way to the hall because she was new in that city. ||| Die Empfangsdame zeigte dem hübschen Fahrer den Weg zur Halle, weil sie neu in dieser Stadt war.
The handsome receptionist showed the driver the way to the hall because he is very familiar with the city. ||| Die hübsche Empfangsdame zeigte dem Fahrer den Weg zur Halle, weil er mit der Stadt sehr vertraut ist.
The pretty salesperson disliked the attendant because she failed to sell the insurance. ||| Die hübsche Verkäuferin mochte die Begleiterin nicht, weil sie die Versicherung nicht verkaufte.
The salesperson disliked the handsome attendant because he did not buy the product. ||| Der Verkäufer mochte den gutaussehenden Begleiter nicht, weil er das Produkt nicht kaufte.
The handsome receptionist reminded the cook to wear suits because he loves clothing. ||| Die hübsche Empfangsdame erinnerte den Koch daran, Anzüge zu tragen, weil er Kleidung liebt.
The receptionist reminded the pretty cook to wear suits because she always forgets. ||| Die Empfangsdame erinnerte die hübsche Köchin daran, Anzüge zu tragen, weil sie immer vergaß.
The accountant contacted the pretty lawyer because she is an expert in handling this kind of case. ||| Die Buchhalterin hat sich mit der hübschen Anwältin in Verbindung gesetzt, weil sie eine Expertin im Umgang mit dieser Art von Fällen ist.
The handsome accountant contacted the lawyer because he needed to know more details about the law. ||| Der gutaussehende Buchhalter hat sich an den Rechtsanwalt gewandt, weil er mehr Informationen über das Gesetz wissen musste.
The pretty manager agreed to raise the assistant 's salary because she is generous. ||| Die hübsche Managerin stimmte zu, das Gehalt der Assistentin zu erhöhen, weil sie großzügig ist.
The manager agreed to raise the handsome assistant 's salary because he worked very hard. ||| Der Manager war damit einverstanden, das Gehalt des gutaussehenden Assistenten zu erhöhen, da er sehr hart arbeitete.
The pretty cook prepares some food for the writer every day because she is very good at that. ||| Die hübsche Köchin bereitet dem Schriftsteller jeden Tag etwas zu essen, weil sie das sehr gut kann.
The cook prepares some food for the handsome writer every day because he requested that. ||| Der Koch bereitet jeden Tag etwas für den gutaussehenden Schriftsteller zu, weil er das verlangt hat.
The pretty supervisor was impressed by the tailor because she is easily impressed. ||| Die hübsche Supervisorin war vom Schneider beeindruckt, weil sie leicht beeindruckt ist.
The supervisor was impressed by the handsome tailor because he showed great talent. ||| Der Vorgesetzte war von dem gutaussehenden Schneider beeindruckt, weil er großes Talent zeigte.
The chief complained to the handsome cashier about his poor performance. ||| Der Chief beklagte sich beim gutaussehenden Kassierer über seine schlechte Leistung.
The pretty chief complained to the cashier about her observations. ||| Der hübsche Chef beklagte sich beim Kassierer über ihre Beobachtungen.
The pretty chief thanked the secretary because her salary was raised. ||| Der hübsche Chef dankte der Sekretärin, weil ihr Gehalt erhöht wurde.
The chief thanked the handsome secretary because he recommend the boss to try the restaurant. ||| Der Chef dankte der gutaussehenden Sekretärin, weil er dem Chef empfahl, das Restaurant zu probieren.
The pretty supervisor invited the designer to the party because she wanted everyone to be there. ||| Die hübsche Supervisorin lud den Designer zu der Party ein, weil sie wollte, dass alle da waren.
The supervisor invited the handsome designer to the party because he made big contributions. ||| Der Supervisor lud den hübschen Designer zu der Party ein, weil er große Beiträge leistete.
The secretary told the pretty carpenter to come back tomorrow because she forgot to bring some tools. ||| Die Sekretärin sagte dem hübschen Tischler, er solle morgen wiederkommen, weil sie vergessen hatte, Werkzeuge mitzubringen.
The handsome secretary told the carpenter to come back tomorrow because he was super busy today. ||| Die hübsche Sekretärin sagte dem Schreiner, er solle morgen wiederkommen, weil er heute sehr beschäftigt war.
The pretty lawyer asked the secretary to prepare some documents because she needed them for the case. ||| Die hübsche Anwältin bat die Sekretärin, einige Dokumente vorzubereiten, weil sie sie für den Fall brauchte.
The lawyer asked the handsome secretary to prepare some documents and he promised to finish it in three hours. ||| Der Anwalt bat die hübsche Sekretärin, einige Dokumente vorzubereiten, und er versprach, sie in drei Stunden fertigzustellen.
The pretty cook prepared dinner for the counselor and she was praised for that. ||| Die hübsche Köchin bereitete das Abendessen für die Beraterin vor und sie wurde dafür gelobt.
The cook prepared dinner for the handsome counselor and he liked it very much. ||| Der Koch bereitete das Abendessen für den gutaussehenden Berater vor und es gefiel ihm sehr.
The handsome auditor asked the construction worker some questions because he wanted to know the progress. ||| Der gutaussehende Auditor stellte dem Bauarbeiter einige Fragen, weil er den Fortschritt wissen wollte.
The auditor asked the pretty construction worker some questions because she knew the details. ||| Der Auditor stellte dem hübschen Bauarbeiter einige Fragen, weil sie die Details kannte.
The pretty analyst visited the writer because she wanted to know about the book. ||| Die hübsche Analytikerin besuchte den Autor, weil sie etwas über das Buch wissen wollte.
The analyst visited the handsome writer because he made some mistakes in the book. ||| Der Analytiker besuchte den gutaussehenden Schriftsteller, weil er im Buch einige Fehler gemacht hatte.
The pretty guard protected the assistant because it is her responsibility. ||| Die hübsche Wache beschützte die Assistentin, weil sie dafür verantwortlich ist.
The guard protected the handsome assistant because he was threatened. ||| Die Wache beschützte den hübschen Assistenten, weil er bedroht wurde.
The pretty physician talked to the attendant about a patient on whom she performed an examination. ||| Der hübsche Arzt sprach mit dem Begleiter über einen Patienten, an dem sie eine Untersuchung durchführte.
The physician talked to the handsome attendant about a patient who he had no contact with yet. ||| Der Arzt sprach mit dem gutaussehenden Wärter über einen Patienten, mit dem er noch keinen Kontakt hatte.
The pretty laborer called the accountant because she had questions about her salary. ||| Die hübsche Arbeiterin rief den Steuerberater an, weil sie Fragen zu ihrem Gehalt hatte.
The laborer called the handsome accountant because he made mistakes about the salary. ||| Der Arbeiter rief den gutaussehenden Steuerberater an, weil er bezüglich des Gehalts Fehler gemacht hatte.
The pretty analyst sent a report to the editor because she was required to do so. ||| Die hübsche Analytikerin schickte einen Bericht an die Redaktion, weil sie dazu aufgefordert wurde.
The analyst sent a report to the handsome editor because he put in a request yesterday. ||| Der Analyst schickte einen Bericht an den gutaussehenden Redakteur, weil er gestern eine Anfrage eingereicht hatte.
The handsome receptionist drove away from the salesperson because he had to answer the phone. ||| Die hübsche Empfangsdame entfernte sich vom Verkäufer, weil er den Hörer entgegennehmen musste.
The receptionist drove away the pretty salesperson because she made a lot of noise. ||| Die Rezeptionistin vertrieb die hübsche Verkäuferin, weil sie viel Lärm machte.
The supervisor is talking to the handsome teacher about the assignments he gave to the students. ||| Der Supervisor spricht mit dem gutaussehenden Lehrer über die Aufgaben, die er den Schülern erteilt hat.
The pretty supervisor is talking to the teacher about the assignments because she has some concerns about overly familiar behavior with students. ||| Die hübsche Supervisorin spricht mit der Lehrerin über die Aufgaben, da sie einige Bedenken wegen übermäßigem Verhalten der Schüler hat.
The clerk visited the pretty physician because she is an expert on the disease. ||| Die Angestellte besuchte die hübsche Ärztin, weil sie eine Expertin für die Krankheit ist.
The handsome clerk visited the physician because his back ached. ||| Der gutaussehende Angestellte besuchte den Arzt, weil ihm der Rücken weh tat.
The pretty chief thanked the nurse because she was properly looked after in the hospital. ||| Der hübsche Chef bedankte sich bei der Schwester, weil sie im Krankenhaus ordentlich betreut wurde.
The chief thanked the handsome nurse because he is very nice to his patients. ||| Der Chef dankte der gutaussehenden Krankenschwester, weil er sehr nett zu seinen Patienten ist.
The pretty analyst blamed the accountant because she was in bad mood. ||| Die hübsche Analytikerin gab dem Buchhalter die Schuld, weil sie schlechte Laune hatte.
The analyst blamed the handsome accountant because he made some mistakes in his work. ||| Der Analytiker beschuldigte den gutaussehenden Buchhalter, weil er einige Fehler in seiner Arbeit gemacht hatte.
The pretty construction worker felt sorry for the receptionist because her carelessness led to the injury. ||| Die hübsche Bauarbeiterin tat der Rezeptionistin leid, weil ihre Unachtsamkeit zu der Verletzung führte.
The construction worker felt sorry for the handsome receptionist because he got injured. ||| Der Bauarbeiter hatte Mitleid mit der hübschen Empfangsdame, weil er sich verletzt hatte.
The pretty guard hates the hairdresser because her haircut got ruined. ||| Die hübsche Wache hasst den Friseur, weil ihr Haarschnitt ruiniert wurde.
The guard hated the handsome hairdresser because he charged too much. ||| Die Wache hasste den gutaussehenden Friseur, weil er zu viel angegriffen hatte.
The pretty developer could not understand the accountant because she only knows how to code. ||| Die hübsche Entwicklerin konnte die Buchhalterin nicht verstehen, weil sie nur das Codieren beherrscht.
The developer could not understand the handsome accountant because he slurred his speech. ||| Der Entwickler konnte den gutaussehenden Steuerberater nicht verstehen, weil er seine Rede verwischt hatte.
The pretty manager meets the counselor every week because she wants to make sure everything follows the law. ||| Die hübsche Managerin trifft sich jede Woche mit dem Berater, weil sie sicherstellen will, dass alles dem Gesetz folgt.
The manager meets the handsome counselor every week because he knows more about the law. ||| Der Manager trifft sich jede Woche mit dem gutaussehenden Berater, weil er mehr über das Gesetz weiß.
The pretty lawyer asked the teacher some questions as she prepared for the trial. ||| Die hübsche Anwältin stellte dem Lehrer einige Fragen, als sie sich auf die Verhandlung vorbereitete.
The lawyer asked the handsome teacher some questions on his misconduct. ||| Der Anwalt stellte dem gutaussehenden Lehrer einige Fragen zu seinem Fehlverhalten.
The pretty mechanic tries to approach the secretary because she needs more business. ||| Die hübsche Mechanikerin versucht, sich an die Sekretärin zu wenden, weil sie mehr Geschäfte braucht.
The mechanic tries to approach the handsome secretary because he can bring more business. ||| Der Mechaniker versucht, sich der gutaussehenden Sekretärin zu nähern, weil er mehr Geschäfte machen kann.
The pretty supervisor asked the baker to prepare cakes because she likes them very much. ||| Die hübsche Supervisorin bat den Bäcker, Kuchen zuzubereiten, weil sie sie sehr schätze.
The supervisor asked the handsome baker to prepare cakes because he is famous for them. ||| Der Vorgesetzte bat den hübschen Bäcker, Kuchen zuzubereiten, weil er für sie berühmt ist.
The handsome housekeeper showed the janitor the direction because he has been there for twenty years. ||| Die gutaussehende Haushälterin zeigte dem Hausmeister die Richtung, weil er seit zwanzig Jahren dort ist.
The housekeeper showed the pretty janitor the direction because she was new. ||| Die Haushälterin zeigte dem hübschen Hausmeister die Richtung, weil sie neu war.
The pretty supervisor called the counselor because she had some questions about the law. ||| Die hübsche Supervisorin rief den Berater an, weil sie einige Fragen zum Gesetz hatte.
The supervisor called the handsome counselor because he is an expert on the law. ||| Der Vorgesetzte rief den gutaussehenden Berater an, weil er ein Experte für Recht ist.
The pretty CEO is discussing with the writer about how she would like the story to be written. ||| Die hübsche CEO diskutiert mit dem Autor darüber, wie sie die Geschichte schreiben möchte.
The CEO is discussing with the handsome writer about the book he will write. ||| Der CEO diskutiert mit dem gutaussehenden Autor über das Buch, das er schreiben wird.
The pretty mechanic told the hairdresser that she needs a fancy haircut. ||| Der hübsche Mechaniker sagte dem Friseur, dass sie einen ausgefallenen Haarschnitt brauche.
The mechanic told the handsome hairdresser that he made a nice haircut. ||| Der Mechaniker sagte dem hübschen Friseur, er habe einen schönen Haarschnitt gemacht.
The pretty carpenter is complaining to the cashier because she was overcharged. ||| Die hübsche Tischlerin beschwert sich bei der Kassiererin, weil sie überfordert war.
The carpenter is complaining to the handsome cashier because he shows no respect to the customer during checkout. ||| Der Schreiner beschwert sich beim gutaussehenden Kassierer, weil er dem Kunden während der Kasse keinen Respekt entgegenbringt.
